Profundidade [m]	Densidade Aparente Seca [g/cm³]
5687.0828	2.5030889999999997
5687.2352	2.516257
5687.3876	2.516965
5687.54	2.511284
5687.6924	2.514993
5687.8448	2.548986
5687.9972	2.548298
5688.1496	2.48652
5688.302	2.4666270000000003
5688.4544	2.490952
5688.6068	2.529888
5688.7592	2.5555250000000003
5688.9116	2.54823
5689.064	2.536269
5689.2164	2.543435
5689.3688	2.528113
5689.5212	2.512238
5689.6736	2.531077
5689.826	2.564638
5689.9784	2.573374
5690.1308	2.54856
5690.2832	2.524669
5690.4356	2.5348859999999998
5690.588	2.556489
5690.7404	2.5489689999999996
5690.8928	2.520325
5691.0452	2.4827850000000002
5691.1976	2.49567
5691.35	2.530023
5691.5024	2.5074579999999997
5691.6548	2.447181
5691.8072	2.457161
5691.9596	2.55718
5692.112	2.6240200000000002
5692.2644	2.656811
5692.4168	2.641947
5692.5692	2.584596
5692.7216	2.534727
5692.874	2.490987
5693.0264	2.465888
5693.1788	2.48785
5693.3312	2.5225940000000002
5693.4836	2.546396
5693.636	2.5321379999999998
5693.7884	2.518046
5693.9408	2.542183
5694.0932	2.5690310000000003
5694.2456	2.5629709999999997
5694.398	2.550857
5694.5504	2.556915
5694.7028	2.5507120000000003
5694.8552	2.497492
5695.0076	2.464038
5695.16	2.4345860000000004
5695.3124	2.444319
5695.4648	2.508824
5695.6172	2.555534
5695.7696	2.5708010000000003
5695.922	2.564242
5696.0744	2.559932
5696.2268	2.55463
5696.3792	2.502165
5696.5316	2.4510889999999996
5696.684	2.4671290000000003
5696.8364	2.516635
5696.9888	2.582026
5697.1412	2.6016660000000003
5697.2936	2.592718
5697.446	2.5587760000000004
5697.5984	2.5587929999999997
5697.7508	2.55552
5697.9032	2.540184
5698.0556	2.5322769999999997
5698.208	2.5560829999999997
5698.3604	2.593285
5698.5128	2.6025720000000003
5698.6652	2.618684
5698.8176	2.608046
5698.97	2.5409580000000003
5699.1224	2.480746
5699.2748	2.4622970000000004
5699.4272	2.469778
5699.5796	2.51472
5699.732	2.540002
5699.8844	2.5317629999999998
5700.0368	2.519165
5700.1892	2.50475
5700.3416	2.527801
5700.494	2.5566359999999997
5700.6464	2.578967
5700.7988	2.5977430000000004
5700.9512	2.610456
5701.1036	2.600661
5701.256	2.565133
5701.4084	2.5355440000000002
5701.5608	2.524334
5701.7132	2.5483580000000003
5701.8656	2.580934
5702.018	2.588976
5702.1704	2.592422
5702.3228	2.585954
5702.4752	2.568508
5702.6276	2.544324
5702.78	2.5099139999999998
5702.9324	2.489875
5703.0848	2.487295
5703.2372	2.498374
5703.3896	2.5022670000000002
5703.542	2.479101
5703.6944	2.449088
5703.8468	2.475307
5703.9992	2.5259590000000003
5704.1516	2.565685
5704.304	2.5741159999999996
5704.4564	2.586084
5704.6088	2.598039
5704.7612	2.6042430000000003
5704.9136	2.598035
5705.066	2.563647
5705.2184	2.512985
5705.3708	2.440541
5705.5232	2.421239
5705.6756	2.4508229999999998
5705.828	2.494353
5705.9804	2.5256279999999998
5706.1328	2.5148900000000003
5706.2852	2.4528600000000003
5706.4376	2.4137120000000003
5706.59	2.393483
5706.7424	2.40413
5706.8948	2.423496
5707.0472	2.462945
5707.1996	2.4748970000000003
5707.352	2.471797
5707.5044	2.470936
5707.6568	2.473713
5707.8092	2.4861969999999998
5707.9616	2.5031510000000003
5708.114	2.5027790000000003
5708.2664	2.505475
5708.4188	2.5147440000000003
5708.5712	2.5079580000000004
5708.7236	2.502122
5708.876	2.5091400000000004
5709.0284	2.515448
5709.1808	2.511624
5709.3332	2.498678
5709.4856	2.494558
5709.638	2.5121539999999998
5709.7904	2.526136
5709.9428	2.498372
5710.0952	2.4770079999999997
5710.2476	2.46189
5710.4	2.449107
5710.5524	2.4410410000000002
5710.7048	2.4645070000000002
5710.8572	2.545283
5711.0096	2.557384
5711.162	2.519929
5711.3144	2.518938
5711.4668	2.547283
5711.6192	2.5620960000000004
5711.7716	2.546032
5711.924	2.522175
5712.0764	2.512311
5712.2288	2.5263440000000004
5712.3812	2.567169
5712.5336	2.609171
5712.686	2.6390789999999997
5712.8384	2.6310059999999997
5712.9908	2.6042180000000004
5713.1432	2.561321
5713.2956	2.547297
5713.448	2.520617
5713.6004	2.508207
5713.7528	2.537211
5713.9052	2.556678
5714.0576	2.546248
5714.21	2.520805
5714.3624	2.482306
5714.5148	2.47055
5714.6672	2.457259
5714.8196	2.469622
5714.972	2.495752
5715.1244	2.521364
5715.2768	2.5137620000000003
5715.4292	2.491479
5715.5816	2.519345
5715.734	2.557797
5715.8864	2.5858109999999996
5716.0388	2.58693
5716.1912	2.58209
5716.3436	2.582075
5716.496	2.587968
5716.6484	2.566687
5716.8008	2.5239
5716.9532	2.4974570000000003
5717.1056	2.51972
5717.258	2.555893
5717.4104	2.5687189999999998
5717.5628	2.5812920000000004
5717.7152	2.5923529999999997
5717.8676	2.5972090000000003
5718.02	2.579918
5718.1724	2.56197
5718.3248	2.565604
5718.4772	2.576939
5718.6296	2.5658990000000004
5718.782	2.539528
5718.9344	2.519887
5719.0868	2.485115
5719.2392	2.4594400000000003
5719.3916	2.4507660000000002
5719.544	2.4757919999999998
5719.6964	2.502398
5719.8488	2.526283
5720.0012	2.5164820000000003
5720.1536	2.504317
5720.306	2.5461790000000004
5720.4584	2.637029
5720.6108	2.663934
5720.7632	2.6515069999999996
5720.9156	2.611323
5721.068	2.540976
5721.2204	2.5241399999999996
5721.3728	2.5684530000000003
5721.5252	2.610014
5721.6776	2.617203
5721.83	2.596911
5721.9824	2.5782979999999998
5722.1348	2.557677
5722.2872	2.52102
5722.4396	2.504762
5722.592	2.507756
5722.7444	2.536239
5722.8968	2.5601499999999997
5723.0492	2.552517
5723.2016	2.528284
5723.354	2.483791
5723.5064	2.473926
5723.6588	2.4940290000000003
5723.8112	2.5295609999999997
5723.9636	2.6007190000000002
5724.116	2.6414079999999998
5724.2684	2.681184
5724.4208	2.7049290000000004
5724.5732	2.716955
5724.7256	2.72036
5724.878	2.715296
5725.0304	2.704654
5725.1828	2.680537
5725.3352	2.654526
5725.4876	2.603403
5725.64	2.577821
5725.7924	2.574748
5725.9448	2.59969
5726.0972	2.6141840000000003
5726.2496	2.644584
5726.402	2.637502
5726.5544	2.618189
5726.7068	2.6359139999999996
5726.8592	2.64091
5727.0116	2.613695
5727.164	2.601718
5727.3164	2.627529
5727.4688	2.653502
5727.6212	2.653034
5727.7736	2.634027
5727.926	2.627068
5728.0784	2.638459
5728.2308	2.6391999999999998
5728.3832	2.6515389999999996
5728.5356	2.6650739999999997
5728.688	2.6340790000000003
5728.8404	2.5820480000000003
5728.9928	2.53726
5729.1452	2.508745
5729.2976	2.497166
5729.45	2.4633689999999997
5729.6024	2.447841
5729.7548	2.3922149999999998
5729.9072	2.339629
5730.0596	2.310688
5730.212	2.347902
5730.3644	2.4478649999999997
5730.5168	2.512234
5730.6692	2.5740559999999997
5730.8216	2.606201
5730.974	2.605442
5731.1264	2.585095
5731.2788	2.5585780000000002
5731.4312	2.561174
5731.5836	2.612884
5731.736	2.630992
5731.8884	2.597837
5732.0408	2.574364
5732.1932	2.564018
5732.3456	2.530872
5732.498	2.514677
5732.6504	2.509815
5732.8028	2.5344830000000003
5732.9552	2.57822
5733.1076	2.5709079999999997
5733.26	2.54611
5733.4124	2.540291
5733.5648	2.546716
5733.7172	2.544646
5733.8696	2.519861
5734.022	2.5005580000000003
5734.1744	2.506454
5734.3268	2.5146070000000003
5734.4792	2.545341
5734.6316	2.555421
5734.784	2.5289469999999996
5734.9364	2.500496
5735.0888	2.471314
5735.2412	2.457862
5735.3936	2.446063
5735.546	2.438236
5735.6984	2.442583
5735.8508	2.4450380000000003
5736.0032	2.438948
5736.1556	2.417709
5736.308	2.4228500000000004
5736.4604	2.444326
5736.6128	2.475694
5736.7652	2.490436
5736.9176	2.475263
5737.07	2.488744
5737.2224	2.5382610000000003
5737.3748	2.5616969999999997
5737.5272	2.552956
5737.6796	2.4925919999999997
5737.832	2.438577
5737.9844	2.434345
5738.1368	2.441807
5738.2892	2.426123
5738.4416	2.42501
5738.594	2.4359140000000004
5738.7464	2.45645
5738.8988	2.470524
5739.0512	2.4486299999999996
5739.2036	2.433878
5739.356	2.423917
5739.5084	2.421135
5739.6608	2.4158399999999998
5739.8132	2.424417
5739.9656	2.489797
5740.118	2.548939
5740.2704	2.5894389999999996
5740.4228	2.562042
5740.5752	2.507664
5740.7276	2.4977980000000004
5740.88	2.543792
5741.0324	2.5754729999999997
5741.1848	2.570579
5741.3372	2.5466189999999997
5741.4896	2.5032940000000004
5741.642	2.499755
5741.7944	2.5374820000000002
5741.9468	2.580957
5742.0992	2.591121
5742.2516	2.586913
5742.404	2.566431
5742.5564	2.536393
5742.7088	2.5280739999999997
5742.8612	2.50991
5743.0136	2.484665
5743.166	2.474929
5743.3184	2.488053
5743.4708	2.544913
5743.6232	2.57922
5743.7756	2.585095
5743.928	2.588459
5744.0804	2.565166
5744.2328	2.554571
5744.3852	2.583416
5744.5376	2.592423
5744.69	2.595102
5744.8424	2.578579
5744.9948	2.552209
5745.1472	2.529754
5745.2996	2.531092
5745.452	2.559792
5745.6044	2.587671
5745.7568	2.607926
5745.9092	2.611525
5746.0616	2.616524
5746.214	2.605478
5746.3664	2.5920240000000003
5746.5188	2.5797630000000003
5746.6712	2.559886
5746.8236	2.5507589999999998
5746.976	2.550163
5747.1284	2.5449919999999997
5747.2808	2.533611
5747.4332	2.547176
5747.5856	2.5683409999999998
5747.738	2.565854
5747.8904	2.550964
5748.0428	2.5246549999999996
5748.1952	2.509316
5748.3476	2.4821679999999997
5748.5	2.474761
5748.6524	2.527481
5748.8048	2.573105
5748.9572	2.596897
5749.1096	2.568399
5749.262	2.5163409999999997
5749.4144	2.515458
5749.5668	2.5013680000000003
5749.7192	2.497363
5749.8716	2.528368
5750.024	2.551848
5750.1764	2.535857
5750.3288	2.501633
5750.4812	2.516621
5750.6336	2.531177
5750.786	2.5049740000000003
5750.9384	2.509455
5751.0908	2.5128880000000002
5751.2432	2.50839
5751.3956	2.497341
5751.548	2.511452
5751.7004	2.546995
5751.8528	2.600523
5752.0052	2.605431
5752.1576	2.583742
5752.31	2.5747530000000003
5752.4624	2.567713
5752.6148	2.573493
5752.7672	2.5734649999999997
5752.9196	2.576428
5753.072	2.587677
5753.2244	2.611046
5753.3768	2.6409610000000003
5753.5292	2.6383799999999997
5753.6816	2.595593
5753.834	2.567979
5753.9864	2.5546990000000003
5754.1388	2.5583780000000003
5754.2912	2.5582689999999997
5754.4436	2.526859
5754.596	2.506664
5754.7484	2.510095
5754.9008	2.543851
5755.0532	2.586411
5755.2056	2.5806839999999998
5755.358	2.529422
5755.5104	2.503011
5755.6628	2.4800180000000003
5755.8152	2.460825
5755.9676	2.485353
5756.12	2.5411580000000002
5756.2724	2.585645
5756.4248	2.58806
5756.5772	2.553685
5756.7296	2.516946
5756.882	2.473302
5757.0344	2.4457380000000004
5757.1868	2.4205539999999997
5757.3392	2.430597
5757.4916	2.452343
5757.644	2.5247800000000002
5757.7964	2.563328
5757.9488	2.5882490000000002
5758.1012	2.592841
5758.2536	2.571847
5758.406	2.557471
5758.5584	2.552987
5758.7108	2.579965
5758.8632	2.607907
5759.0156	2.606121
5759.168	2.597389
5759.3204	2.585824
5759.4728	2.570366
5759.6252	2.544686
5759.7776	2.498827
5759.93	2.482576
5760.0824	2.472126
5760.2348	2.481705
5760.3872	2.541618
5760.5396	2.567237
5760.692	2.564014
5760.8444	2.529189
5760.9968	2.549981
5761.1492	2.585028
5761.3016	2.580655
5761.454	2.581107
5761.6064	2.608065
5761.7588	2.649108
5761.9112	2.63854
5762.0636	2.604004
5762.216	2.575218
5762.3684	2.518407
5762.5208	2.475346
5762.6732	2.477573
5762.8256	2.5059679999999998
5762.978	2.540263
5763.1304	2.5403890000000002
5763.2828	2.5352780000000004
5763.4352	2.526335
5763.5876	2.506214
5763.74	2.499889
5763.8924	2.498397
5764.0448	2.4932049999999997
5764.1972	2.496156
5764.3496	2.518098
5764.502	2.5346390000000003
5764.6544	2.55777
5764.8068	2.572843
5764.9592	2.585918
5765.1116	2.587501
5765.264	2.586705
5765.4164	2.583385
5765.5688	2.568979
5765.7212	2.5483190000000002
5765.8736	2.5196490000000002
5766.026	2.4895929999999997
5766.1784	2.4699590000000002
5766.3308	2.50136
5766.4832	2.531304
5766.6356	2.5501679999999998
5766.788	2.582594
5766.9404	2.586556
5767.0928	2.584384
5767.2452	2.594471
5767.3976	2.608183
5767.55	2.5985829999999996
5767.7024	2.5821650000000003
5767.8548	2.5744450000000003
5768.0072	2.5518669999999997
5768.1596	2.526287
5768.312	2.516984
5768.4644	2.523163
5768.6168	2.5457419999999997
5768.7692	2.579298
5768.9216	2.601525
5769.074	2.626934
5769.2264	2.649221
5769.3788	2.640881
5769.5312	2.6133830000000002
5769.6836	2.5909969999999998
5769.836	2.58536
5769.9884	2.588542
5770.1408	2.582254
5770.2932	2.5685089999999997
5770.4456	2.56113
5770.598	2.5631299999999997
5770.7504	2.56193
5770.9028	2.565447
5771.0552	2.567914
5771.2076	2.565038
5771.36	2.552888
5771.5124	2.5274550000000002
5771.6648	2.5176890000000003
5771.8172	2.535852
5771.9696	2.549662
5772.122	2.5532329999999996
5772.2744	2.5617199999999998
5772.4268	2.577677
5772.5792	2.591064
5772.7316	2.59586
5772.884	2.587751
5773.0364	2.569513
5773.1888	2.585669
5773.3412	2.596823
5773.4936	2.583289
5773.646	2.54761
5773.7984	2.536893
5773.9508	2.532063
5774.1032	2.5317060000000002
5774.2556	2.5239599999999998
5774.408	2.510793
5774.5604	2.507911
5774.7128	2.504334
5774.8652	2.4935289999999997
5775.0176	2.4878240000000003
5775.17	2.524673
5775.3224	2.569903
5775.4748	2.59306
5775.6272	2.5726679999999997
5775.7796	2.5200560000000003
5775.932	2.511978
5776.0844	2.511524
5776.2368	2.510592
5776.3892	2.511212
5776.5416	2.505261
5776.694	2.4920970000000002
5776.8464	2.524922
5776.9988	2.56708
5777.1512	2.592754
5777.3036	2.5837160000000003
5777.456	2.562122
5777.6084	2.5476900000000002
5777.7608	2.5455370000000004
5777.9132	2.5484850000000003
5778.0656	2.5492950000000003
5778.218	2.5418629999999998
5778.3704	2.544519
5778.5228	2.56342
5778.6752	2.590693
5778.8276	2.597178
5778.98	2.593704
5779.1324	2.597347
5779.2848	2.6030130000000002
5779.4372	2.6028480000000003
5779.5896	2.594085
5779.742	2.578765
5779.8944	2.558585
5780.0468	2.50971
5780.1992	2.49199
5780.3516	2.536514
5780.504	2.563905
5780.6564	2.58217
5780.8088	2.575518
5780.9612	2.560946
5781.1136	2.579591
5781.266	2.610433
5781.4184	2.6257070000000002
5781.5708	2.626754
5781.7232	2.6155399999999998
5781.8756	2.596703
5782.028	2.5827910000000003
5782.1804	2.567472
5782.3328	2.559623
5782.4852	2.558227
5782.6376	2.554453
5782.79	2.5260659999999997
5782.9424	2.4990439999999996
5783.0948	2.483313
5783.2472	2.515565
5783.3996	2.5789929999999996
5783.552	2.6114230000000003
5783.7044	2.6243060000000002
5783.8568	2.649157
5784.0092	2.661176
5784.1616	2.660029
5784.314	2.644128
5784.4664	2.616201
5784.6188	2.574666
5784.7712	2.4937069999999997
5784.9236	2.466489
5785.076	2.4545480000000004
5785.2284	2.453942
5785.3808	2.485234
5785.5332	2.5304789999999997
5785.6856	2.552791
5785.838	2.5586800000000003
5785.9904	2.568735
5786.1428	2.565617
5786.2952	2.551644
5786.4476	2.5374670000000004
5786.6	2.536731
5786.7524	2.50886
5786.9048	2.510026
5787.0572	2.546048
5787.2096	2.558022
5787.362	2.538532
5787.5144	2.517569
5787.6668	2.544719
5787.8192	2.590441
5787.9716	2.6013930000000003
5788.124	2.597547
5788.2764	2.591526
5788.4288	2.583134
5788.5812	2.559266
5788.7336	2.53689
5788.886	2.544641
5789.0384	2.567157
5789.1908	2.590579
5789.3432	2.613867
5789.4956	2.6090570000000004
5789.648	2.568973
5789.8004	2.56034
5789.9528	2.57024
5790.1052	2.571453
5790.2576	2.557805
5790.41	2.565729
5790.5624	2.607185
5790.7148	2.625042
5790.8672	2.6337849999999996
5791.0196	2.62697
5791.172	2.5974399999999997
5791.3244	2.573812
5791.4768	2.570913
5791.6292	2.5612190000000004
5791.7816	2.523141
5791.934	2.495982
5792.0864	2.4691810000000003
5792.2388	2.471603
5792.3912	2.481825
5792.5436	2.531697
5792.696	2.5723030000000002
5792.8484	2.589802
5793.0008	2.5734380000000003
5793.1532	2.561646
5793.3056	2.556903
5793.458	2.5419530000000004
5793.6104	2.533316
5793.7628	2.53176
5793.9152	2.5292160000000004
5794.0676	2.508432
5794.22	2.502475
5794.3724	2.5152930000000002
5794.5248	2.505379
5794.6772	2.478716
5794.8296	2.486617
5794.982	2.517612
5795.1344	2.541954
5795.2868	2.576761
5795.4392	2.579823
5795.5916	2.559914
5795.744	2.53799
5795.8964	2.539406
5796.0488	2.5343269999999998
5796.2012	2.532695
5796.3536	2.541781
5796.506	2.5377949999999996
5796.6584	2.522091
5796.8108	2.526629
5796.9632	2.548465
5797.1156	2.553513
5797.268	2.558843
5797.4204	2.564044
5797.5728	2.566946
5797.7252	2.583641
5797.8776	2.602455
5798.03	2.5985169999999997
5798.1824	2.5727349999999998
5798.3348	2.566734
5798.4872	2.5654429999999997
5798.6396	2.5699289999999997
5798.792	2.579639
5798.9444	2.586814
5799.0968	2.5862600000000002
5799.2492	2.580914
5799.4016	2.5751630000000003
5799.554	2.5689870000000004
5799.7064	2.568108
5799.8588	2.547145
5800.0112	2.513625
5800.1636	2.4745549999999996
5800.316	2.476194
5800.4684	2.5003379999999997
5800.6208	2.510373
5800.7732	2.5175810000000003
5800.9256	2.514553
5801.078	2.509851
5801.2304	2.5081059999999997
5801.3828	2.5244799999999996
5801.5352	2.550748
5801.6876	2.60382
5801.84	2.630008
5801.9924	2.6401540000000003
5802.1448	2.606144
5802.2972	2.557508
5802.4496	2.540486
5802.602	2.556712
5802.7544	2.544159
5802.9068	2.523124
5803.0592	2.474443
5803.2116	2.4459370000000002
5803.364	2.4483610000000002
5803.5164	2.488265
5803.6688	2.548042
5803.8212	2.580004
5803.9736	2.57512
5804.126	2.5712610000000002
5804.2784	2.575503
5804.4308	2.569174
5804.5832	2.536789
5804.7356	2.50598
5804.888	2.492552
5805.0404	2.504202
5805.1928	2.519686
5805.3452	2.5343839999999997
5805.4976	2.5287450000000002
5805.65	2.481769
5805.8024	2.460329
5805.9548	2.449065
5806.1072	2.4444500000000002
5806.2596	2.454016
5806.412	2.448093
5806.5644	2.439152
5806.7168	2.449678
5806.8692	2.48571
5807.0216	2.499916
5807.174	2.4998440000000004
5807.3264	2.4976290000000003
5807.4788	2.5161320000000003
5807.6312	2.523807
5807.7836	2.510707
5807.936	2.5073109999999996
5808.0884	2.50933
5808.2408	2.52418
5808.3932	2.543881
5808.5456	2.558475
5808.698	2.562342
5808.8504	2.563187
5809.0028	2.544886
5809.1552	2.508815
5809.3076	2.4892060000000003
5809.46	2.459859
5809.6124	2.440428
5809.7648	2.4440749999999998
5809.9172	2.456927
5810.0696	2.5065220000000004
5810.222	2.547421
5810.3744	2.5619590000000003
5810.5268	2.567234
5810.6792	2.574444
5810.8316	2.567643
5810.984	2.51442
5811.1364	2.4757089999999997
5811.2888	2.465839
5811.4412	2.470595
5811.5936	2.4860539999999998
5811.746	2.53525
5811.8984	2.569826
5812.0508	2.590364
5812.2032	2.564051
5812.3556	2.50806
5812.508	2.476634
5812.6604	2.457039
5812.8128	2.472172
5812.9652	2.501891
5813.1176	2.5244630000000003
5813.27	2.532328
5813.4224	2.518535
5813.5748	2.495008
5813.7272	2.4776629999999997
5813.8796	2.448804
5814.032	2.422656
5814.1844	2.4247430000000003
5814.3368	2.4438690000000003
5814.4892	2.504414
5814.6416	2.543908
5814.794	2.5669459999999997
5814.9464	2.5798889999999997
5815.0988	2.577821
5815.2512	2.5760129999999997
5815.4036	2.5655069999999998
5815.556	2.533689
5815.7084	2.514862
5815.8608	2.512346
5816.0132	2.5077760000000002
5816.1656	2.48767
5816.318	2.486589
5816.4704	2.491129
5816.6228	2.493341
5816.7752	2.49726
5816.9276	2.504564
5817.08	2.5108
5817.2324	2.497131
5817.3848	2.484272
5817.5372	2.508496
5817.6896	2.54271
5817.842	2.5634200000000003
5817.9944	2.577906
5818.1468	2.609433
5818.2992	2.626066
5818.4516	2.61838
5818.604	2.600369
5818.7564	2.5723040000000004
5818.9088	2.5558009999999998
5819.0612	2.5385479999999996
5819.2136	2.518094
5819.366	2.4435510000000003
5819.5184	2.411135
5819.6708	2.4403590000000004
5819.8232	2.473247
5819.9756	2.50894
5820.128	2.5411740000000003
5820.2804	2.583292
5820.4328	2.602412
5820.5852	2.599263
5820.7376	2.593002
5820.89	2.574381
5821.0424	2.564293
5821.1948	2.551805
5821.3472	2.525162
5821.4996	2.512656
5821.652	2.494601
5821.8044	2.489972
5821.9568	2.487388
5822.1092	2.477385
5822.2616	2.498863
5822.414	2.540404
5822.5664	2.588498
5822.7188	2.5974019999999998
5822.8712	2.599214
5823.0236	2.602468
5823.176	2.596639
5823.3284	2.585686
5823.4808	2.577032
5823.6332	2.567939
5823.7856	2.557806
5823.938	2.551883
5824.0904	2.5374160000000003
5824.2428	2.49101
5824.3952	2.454752
5824.5476	2.450383
5824.7	2.46127
5824.8524	2.480346
5825.0048	2.49828
5825.1572	2.532228
5825.3096	2.562057
5825.462	2.587227
5825.6144	2.595511
5825.7668	2.5905590000000003
5825.9192	2.580913
5826.0716	2.569899
5826.224	2.56085
5826.3764	2.5517600000000003
5826.5288	2.556789
5826.6812	2.5536659999999998
5826.8336	2.534263
5826.986	2.5143579999999996
5827.1384	2.5188319999999997
5827.2908	2.52508
5827.4432	2.497989
5827.5956	2.464055
5827.748	2.428849
5827.9004	2.449723
5828.0528	2.521011
5828.2052	2.529271
5828.3576	2.480294
5828.51	2.464569
5828.6624	2.501874
5828.8148	2.5292980000000003
5828.9672	2.564667
5829.1196	2.5964229999999997
5829.272	2.6164579999999997
5829.4244	2.606113
5829.5768	2.5519629999999998
5829.7292	2.4968399999999997
5829.8816	2.423645
5830.034	2.394503
5830.1864	2.403727
5830.3388	2.409654
5830.4912	2.42532
5830.6436	2.4465839999999996
5830.796	2.472755
5830.9484	2.530462
5831.1008	2.542158
5831.2532	2.557928
5831.4056	2.576086
5831.558	2.597547
5831.7104	2.599405
5831.8628	2.590941
5832.0152	2.578862
5832.1676	2.545109
5832.32	2.5240460000000002
5832.4724	2.507255
5832.6248	2.486969
5832.7772	2.4640690000000003
5832.9296	2.4785459999999997
5833.082	2.5079779999999996
5833.2344	2.4995719999999997
5833.3868	2.467923
5833.5392	2.482103
5833.6916	2.516806
5833.844	2.56391
5833.9964	2.585004
5834.1488	2.623556
5834.3012	2.632269
5834.4536	2.599622
5834.606	2.578643
5834.7584	2.566031
5834.9108	2.5620499999999997
5835.0632	2.550607
5835.2156	2.537115
5835.368	2.51166
5835.5204	2.493669
5835.6728	2.481185
5835.8252	2.467923
5835.9776	2.533936
5836.13	2.607725
5836.2824	2.6422879999999997
5836.4348	2.657692
5836.5872	2.643583
5836.7396	2.6058600000000003
5836.892	2.554796
5837.0444	2.496983
5837.1968	2.502688
5837.3492	2.5301600000000004
5837.5016	2.532505
5837.654	2.528658
5837.8064	2.529856
5837.9588	2.535504
5838.1112	2.537295
5838.2636	2.5304260000000003
5838.416	2.5160109999999998
5838.5684	2.464071
5838.7208	2.422359
5838.8732	2.44021
5839.0256	2.4938119999999997
5839.178	2.568881
5839.3304	2.584873
5839.4828	2.561345
5839.6352	2.5389209999999998
5839.7876	2.554602
5839.94	2.569415
5840.0924	2.5603190000000002
5840.2448	2.546405
5840.3972	2.5494220000000003
5840.5496	2.570352
5840.702	2.566994
5840.8544	2.527534
5841.0068	2.5087829999999998
5841.1592	2.497324
5841.3116	2.505892
5841.464	2.487005
5841.6164	2.4405799999999997
5841.7688	2.38983
5841.9212	2.393035
5842.0736	2.432712
5842.226	2.4632009999999998
5842.3784	2.517499
5842.5308	2.559451
5842.6832	2.588892
5842.8356	2.585094
5842.988	2.5600419999999997
5843.1404	2.556149
5843.2928	2.550917
5843.4452	2.5377240000000003
5843.5976	2.521645
5843.75	2.484115
5843.9024	2.472429
5844.0548	2.4751700000000003
5844.2072	2.503175
5844.3596	2.560381
5844.512	2.592663
5844.6644	2.621365
5844.8168	2.628788
5844.9692	2.6484379999999996
5845.1216	2.6844
5845.274	2.7254899999999997
5845.4264	2.740425
5845.5788	2.7294400000000003
5845.7312	2.703375
5845.8836	2.646674
5846.036	2.608086
5846.1884	2.5793030000000003
5846.3408	2.567362
5846.4932	2.5541270000000003
5846.6456	2.526227
5846.798	2.486908
5846.9504	2.465059
5847.1028	2.4806229999999996
5847.2552	2.532012
5847.4076	2.541549
5847.56	2.512436
5847.7124	2.5236180000000004
5847.8648	2.5745210000000003
5848.0172	2.588666
5848.1696	2.59974
5848.322	2.61636
5848.4744	2.613687
5848.6268	2.592675
5848.7792	2.574869
5848.9316	2.5677630000000002
5849.084	2.5498920000000003
5849.2364	2.540105
5849.3888	2.531694
5849.5412	2.525039
5849.6936	2.517029
5849.846	2.509408
5849.9984	2.504939
5850.1508	2.464701
5850.3032	2.4563360000000003
5850.4556	2.506859
5850.608	2.546859
5850.7604	2.576796
5850.9128	2.563854
5851.0652	2.537603
5851.2176	2.527037
5851.37	2.524455
5851.5224	2.524947
5851.6748	2.496025
5851.8272	2.462455
5851.9796	2.429224
5852.132	2.426514
5852.2844	2.5184740000000003
5852.4368	2.557185
5852.5892	2.565031
5852.7416	2.559182
5852.894	2.558449
5853.0464	2.5603059999999997
5853.1988	2.5656429999999997
5853.3512	2.576684
5853.5036	2.556632
5853.656	2.4836829999999996
5853.8084	2.4479349999999998
5853.9608	2.4118579999999996
5854.1132	2.4170670000000003
5854.2656	2.426631
5854.418	2.421452
5854.5704	2.447126
5854.7228	2.497794
5854.8752	2.5778570000000003
5855.0276	2.640634
5855.18	2.67483
5855.3324	2.654379
5855.4848	2.579384
5855.6372	2.518746
5855.7896	2.432611
5855.942	2.405552
5856.0944	2.3968599999999998
5856.2468	2.439912
5856.3992	2.466877
5856.5516	2.481547
5856.704	2.499561
5856.8564	2.5205249999999997
5857.0088	2.50728
5857.1612	2.483873
5857.3136	2.499098
5857.466	2.521118
5857.6184	2.539905
5857.7708	2.5656299999999996
5857.9232	2.581943
5858.0756	2.580437
5858.228	2.576687
5858.3804	2.576847
5858.5328	2.570576
5858.6852	2.5354039999999998
5858.8376	2.510924
5858.99	2.500105
5859.1424	2.48761
5859.2948	2.4703530000000002
5859.4472	2.452137
5859.5996	2.453118
5859.752	2.482168
5859.9044	2.503193
5860.0568	2.5604299999999998
5860.2092	2.580489
5860.3616	2.577209
5860.514	2.572631
5860.6664	2.552895
5860.8188	2.5333799999999997
5860.9712	2.536995
5861.1236	2.541091
5861.276	2.506011
5861.4284	2.471816
5861.5808	2.433932
5861.7332	2.421546
5861.8856	2.4666689999999996
5862.038	2.550998
5862.1904	2.6167
5862.3428	2.633735
5862.4952	2.624836
5862.6476	2.584827
5862.8	2.556963
5862.9524	2.541023
5863.1048	2.52525
5863.2572	2.4782830000000002
5863.4096	2.44183
5863.562	2.468296
5863.7144	2.532527
5863.8668	2.6255509999999997
5864.0192	2.6860120000000003
5864.1716	2.692528
5864.324	2.686022
5864.4764	2.688804
5864.6288	2.6862969999999997
5864.7812	2.66352
5864.9336	2.634772
5865.086	2.584684
5865.2384	2.561904
5865.3908	2.556076
5865.5432	2.546083
5865.6956	2.527313
5865.848	2.493741
5866.0004	2.476622
5866.1528	2.475639
5866.3052	2.4878280000000004
5866.4576	2.532934
